processed_m4332_ME21_HV0_test40_SRCoff_170710_080727_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
38761	1176	1587	14941	4828	4552	3374	2500	0	0	0	0	0	11116	29601	3825	120	3737	88	3338	3617	399	120	28	307	27	3737	427	3737	2024	155	1869	3582	155	271979	70193	68086	718504	3843	2765	7877773	12419	5698	5900	4302	3021
1465	24	0	249	63	87	49	54	0	0	0	0	0	187	487	62	1	31	31	26	30	5	1	0	4	0	31	5	31	0	0	0	31	0	272228	70255	68117	719970	3843	2765	8309204	100	83	107	72	59
43144	1305	1821	16650	5393	5057	3740	2804	0	0	0	0	0	12369	33075	4281	145	4199	82	3739	4054	460	145	39	354	32	4199	499	4199	2269	183	2086	4016	183	288878	74536	72316	763114	2016	2948	8363587	13974	6328	6569	4803	3414
1392	21	0	242	70	61	48	69	0	0	0	0	0	193	466	49	2	20	29	16	18	4	2	0	2	0	20	4	20	0	0	0	20	0	289120	74585	72336	764506	2016	2948	8795029	86	83	80	69	71
40282	1216	1735	15416	5001	4811	3382	2558	0	0	0	0	0	11338	30691	4078	112	3989	89	3546	3877	443	112	23	354	14	3989	466	3989	2161	155	2006	3834	155	304536	78663	76325	804789	81	3103	8849402	12936	5864	6141	4366	3097
1405	22	0	206	50	62	44	55	0	0	0	0	0	162	401	44	1	15	29	12	14	3	1	0	2	0	15	3	15	0	0	0	15	0	304742	78707	76340	806195	81	3103	9280833	63	60	78	68	61
40754	1228	1852	15549	5172	4840	3389	2486	0	0	0	0	0	11443	30856	4106	119	4029	77	3590	3910	439	119	22	342	18	4029	461	4029	2285	197	2088	3832	197	320291	82813	80369	846949	2366	3300	9335207	12951	6049	6256	4359	3017
1419	23	0	222	45	60	57	62	0	0	0	0	0	173	427	49	1	20	29	16	19	4	1	0	3	0	20	4	20	0	0	0	20	0	320513	82862	80389	848368	2366	3300	9766637	82	54	73	73	69
40185	1199	1672	15380	4884	4795	3454	2597	0	0	0	0	0	11460	30324	3920	113	3844	76	3406	3731	438	113	25	350	28	3844	463	3844	2092	156	1936	3688	156	335893	86782	84233	888553	362	3456	9821010	12864	5740	6177	4442	3163
1429	22	0	241	74	78	55	40	0	0	0	0	0	183	474	58	0	24	34	21	24	3	0	0	3	0	24	3	24	0	0	0	24	0	336134	86840	84257	889982	362	3456	10252452	102	89	97	76	52
