processed_m4115_ME21_HV0_test40_SRCoff_170516_132024_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
35058	1716	2993	30825	12785	8826	5883	5338	0	0	0	0	0	837	96641	29988	1283	29733	255	28229	28450	1504	1283	447	668	198	29733	1951	29733	3007	2979	28	26754	2979	30909	30030	29761	35279	3007	2979	104803	836	14368	11278	7917	6122
1760	42	0	709	195	160	173	211	0	0	0	0	0	307	1929	402	8	234	168	221	227	13	7	2	8	2	234	15	234	0	0	0	234	0	31618	30432	29995	37039	3007	2979	509254	35	219	209	217	239
38877	1804	3340	34086	14162	9789	6479	5813	0	0	0	0	0	938	106918	33148	1365	32861	287	31267	31498	1594	1363	454	685	207	32861	2048	32861	3364	3336	28	29525	3336	65754	63629	62904	75972	2277	2221	563627	818	15897	12565	8598	6744
1876	36	0	743	203	186	186	198	0	0	0	0	0	344	1986	399	11	276	123	262	266	14	10	3	7	2	276	17	276	0	0	0	276	0	66497	64028	63180	77848	2277	2221	968069	35	237	248	235	229
33946	1636	2885	29866	12311	8588	5741	5093	0	0	0	0	0	722	93799	29144	1210	28865	279	27411	27655	1454	1210	400	644	203	28865	1854	28865	2898	2879	19	25986	2879	96399	93207	92080	111836	1085	1010	1022452	733	13829	11056	7657	5900
1801	36	0	731	194	186	177	201	0	0	0	0	0	329	1983	402	8	262	140	253	256	9	6	3	6	1	262	12	262	0	0	0	262	0	97131	93609	92342	113638	1085	1010	1426893	48	221	247	229	237
219	3	0	104	24	31	25	29	0	0	0	0	0	51	272	53	0	33	20	32	33	1	0	0	1	0	33	1	33	0	0	0	33	0	97235	93662	92375	113857	1085	1010	1481267	6	25	37	31	33
1854	33	0	745	177	184	193	218	0	0	0	0	0	319	2007	426	7	263	163	248	257	15	6	2	11	1	263	17	263	0	0	0	263	0	97980	94088	92638	115712	1085	1010	1885707	46	196	247	249	252
32343	1532	2738	28273	11745	8101	5336	4849	0	0	0	0	0	676	88577	27597	1124	27313	284	25966	26192	1347	1121	409	635	198	27313	1756	27313	2756	2736	20	24577	2736	126320	121750	120016	148127	3847	3751	1940091	697	13178	10293	7140	5618
1834	41	0	711	191	193	183	174	0	0	0	0	0	311	1921	400	9	253	147	240	245	13	8	3	8	3	253	16	253	0	0	0	253	0	127031	122150	120269	149961	3847	3751	2344533	38	218	251	229	210
35392	1667	2919	30883	12872	8894	5793	5320	0	0	0	0	0	802	96998	30081	1284	29814	267	28347	28531	1467	1283	423	607	212	29814	1890	29814	2931	2913	18	26901	2913	157958	152273	150125	185401	2686	2572	2398906	803	14430	11444	7790	6154
1771	39	0	725	215	170	179	185	0	0	0	0	0	348	1958	377	9	237	140	224	229	13	8	1	6	3	237	14	237	0	0	0	237	0	158683	152650	150362	187172	2686	2572	2803357	36	236	238	233	212
33911	1573	2796	29663	12297	8427	5751	5045	0	0	0	0	0	805	93025	28858	1196	28624	234	27257	27430	1367	1194	416	589	176	28624	1783	28624	2813	2791	22	25833	2791	188410	181569	179047	221150	1407	1271	2857731	752	13880	10842	7688	5809
1823	47	0	698	202	171	155	202	0	0	0	0	0	338	1859	360	8	215	145	201	207	14	8	3	9	0	215	17	215	0	0	0	215	0	189108	181929	179262	222974	1407	1271	3262172	41	224	223	218	216
34491	1590	2882	30308	12658	8626	5850	5130	0	0	0	0	0	776	95168	29532	1269	29245	287	27821	27977	1424	1268	445	601	212	29245	1869	29245	2906	2878	28	26367	2878	219509	211551	208597	257581	221	57	3316557	835	14209	11187	7762	5944
1900	37	0	741	189	197	179	201	0	0	0	0	0	343	2001	398	8	253	145	239	246	14	7	3	10	2	253	17	253	0	0	0	253	0	220250	211949	208850	259481	221	57	3720997	40	214	259	231	236
36945	1822	3110	32474	13564	9251	6157	5639	0	0	0	0	0	820	101865	31654	1408	31368	286	29766	29962	1602	1406	466	662	207	31368	2068	31368	3131	3101	30	28267	3101	252755	243634	240249	296461	3354	3160	3775370	764	15222	11848	8268	6497
1837	40	0	718	195	169	165	209	0	0	0	0	0	340	1925	378	10	252	126	240	242	12	10	7	9	4	252	19	252	0	0	0	252	0	253474	244012	240501	298298	3354	3160	4179812	51	212	225	218	236
34764	1572	2867	30437	12583	8812	5834	5096	0	0	0	0	0	784	95352	29653	1209	29405	248	28011	28198	1394	1207	432	619	169	29405	1826	29405	2886	2863	23	26542	2863	283972	273726	269967	333130	2150	1933	4234195	805	14102	11306	7849	5874
1856	43	0	772	171	186	210	231	0	0	0	0	0	358	2078	414	7	246	168	227	240	19	6	1	14	1	246	20	246	0	0	0	246	0	284744	274140	270213	334986	2150	1933	4638636	55	199	246	271	261
35212	1682	3016	30922	12749	8932	5948	5324	0	0	0	0	0	788	97068	30134	1303	29879	255	28397	28577	1482	1302	443	623	217	29879	1925	29879	3037	3010	27	26869	3010	315667	304275	300092	370198	1091	847	4693010	826	14386	11507	7910	6156
1819	49	0	752	192	204	175	208	0	0	0	0	0	334	2065	418	9	257	161	238	250	19	7	3	15	3	257	22	257	0	0	0	257	0	316419	304693	300349	372018	1091	847	5097450	49	220	265	231	232
34451	1655	2803	30207	12273	8702	5816	5351	0	0	0	0	0	773	94540	29434	1258	29161	273	27723	27905	1438	1256	428	610	220	29161	1866	29161	2818	2797	21	26364	2797	346627	334127	329510	406470	3909	3644	5151834	776	13867	11133	7719	6143
1809	46	0	688	177	143	209	183	0	0	0	0	0	305	1887	383	9	255	128	241	247	14	8	4	10	0	255	18	255	0	0	0	255	0	347315	334510	329765	408280	3909	3644	5556276	45	195	201	266	223
35345	1740	2965	30939	12816	8940	5987	5238	0	0	0	0	0	828	97034	30111	1289	29851	260	28345	28564	1506	1287	414	633	196	29851	1920	29851	2983	2957	26	26894	2957	378254	364621	359616	443625	2796	2505	5610649	772	14420	11474	7963	6050
1770	26	0	706	188	158	193	192	0	0	0	0	0	355	1881	351	3	214	137	208	211	6	3	0	3	1	214	6	214	0	0	0	214	0	378962	364972	359830	445395	2796	2505	6015091	34	208	224	235	212
34979	1661	2967	30543	12831	8631	5743	5201	0	0	0	0	0	841	95604	29702	1257	29454	248	28008	28200	1446	1254	420	612	215	29454	1866	29454	2982	2964	18	26490	2964	409506	394675	389284	480374	1682	1373	6069474	769	14435	11155	7668	6012
1865	47	0	728	193	192	178	202	0	0	0	0	0	321	1972	407	10	254	153	239	246	15	8	3	10	4	254	18	254	0	0	0	254	0	410234	395082	389538	482239	1682	1373	6473915	44	217	256	227	228

processed_m4119_ME21_3700_test40_SRCoff_170516_143549_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
51291	2388	4292	44930	18446	12834	8548	7730	0	0	0	0	0	1163	141870	43767	1838	43392	375	41273	41556	2119	1836	623	906	306	43392	2742	43392	4314	4285	29	39107	4285	45012	43817	43427	51544	218	189	104812	6751	20673	16476	11380	9031
1832	42	0	769	210	189	197	208	0	0	0	0	0	353	2058	416	7	266	150	252	261	14	5	1	10	1	266	15	266	0	0	0	266	0	45781	44233	43693	53376	218	189	509253	112	236	240	250	238
58117	2685	4887	50996	21142	14642	9606	8583	0	0	0	0	0	1334	161176	49662	2052	49245	417	46902	47200	2343	2045	715	1013	289	49245	3058	49245	4922	4873	49	44372	4873	96808	93926	92969	111531	1047	969	563638	7455	23749	18739	12887	9949
1765	31	0	696	187	165	162	201	0	0	0	0	0	322	1830	374	7	232	142	220	227	12	5	1	8	0	232	13	232	0	0	0	232	0	97504	94300	93201	113296	1047	969	968079	110	207	207	209	218
7307	328	641	6309	2569	1784	1226	1097	0	0	0	0	0	184	19981	6125	253	6054	71	5774	5802	280	252	90	118	38	6054	370	6054	644	637	7	5417	637	103828	100438	99268	120620	1693	1608	1022451	935	2853	2277	1643	1269
1751	54	0	711	192	180	192	180	0	0	0	0	0	315	1896	396	17	262	134	240	247	22	15	4	11	2	262	26	262	0	0	0	262	0	104540	100835	99530	122371	1693	1608	1426893	137	220	251	236	205
50511	2380	4314	44342	18501	12732	8217	7553	0	0	0	0	0	1172	140143	43170	1905	42748	422	40630	40846	2118	1902	620	836	306	42748	2738	42748	4340	4304	36	38444	4304	148891	144014	142287	172893	1940	1819	1481277	6676	20781	16344	11039	8673
1798	37	0	759	205	208	184	190	0	0	0	0	0	336	2039	423	10	267	156	256	259	11	8	4	7	2	267	15	267	0	0	0	267	0	149651	144438	142555	174692	1940	1819	1885717	129	237	271	234	220
57642	2746	4798	50612	20847	14516	9698	8660	0	0	0	0	0	1352	160049	49260	2174	48793	467	46376	46622	2417	2171	760	1006	361	48793	3177	48793	4827	4788	39	44005	4788	200287	193722	191372	232361	2676	2516	1940090	7475	23380	18762	12934	10054
