processed_m4398_ME21_HV0_test40_SRCoff_170713_163735_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
207	3	0	89	29	24	15	23	0	0	0	0	0	40	235	49	0	27	22	25	27	2	0	0	2	0	27	2	27	0	0	0	27	0	604999	584787	578480	689416	771	571	7446072	26	37	29	20	28
1727	37	0	692	197	156	182	182	0	0	0	0	0	322	1802	370	6	220	150	207	214	13	6	2	9	1	220	15	220	0	0	0	220	0	605691	585157	578700	691144	771	571	7850513	222	214	198	231	206
232	5	0	90	27	17	25	23	0	0	0	0	0	47	239	43	3	23	20	23	22	0	1	1	0	0	23	1	23	0	0	0	23	0	605782	585201	578724	691377	771	571	7904887	30	30	28	31	24
1735	49	0	711	179	199	175	183	0	0	0	0	0	325	1913	386	9	235	151	214	226	21	9	2	14	1	235	23	235	0	0	0	235	0	606493	585587	578959	693113	771	571	8309338	217	204	253	223	202
232	5	0	95	20	24	28	28	0	0	0	0	0	41	246	54	2	32	22	30	30	2	2	1	1	0	32	3	32	0	0	0	32	0	606588	585641	578991	693345	771	571	8363712	34	23	33	35	29
1723	38	0	698	200	172	169	181	0	0	0	0	0	328	1837	370	9	250	120	234	242	16	8	3	11	2	250	19	250	0	0	0	250	0	607286	586011	579241	695069	771	571	8768152	241	229	225	221	200
212	6	0	93	30	17	19	28	0	0	0	0	0	37	250	56	2	34	22	30	32	4	2	1	3	0	34	5	34	0	0	0	34	0	607379	586067	579275	695281	771	571	8822537	27	31	25	28	34
1668	45	0	669	164	172	169	188	0	0	0	0	0	299	1769	370	8	233	137	218	225	15	8	4	11	5	233	19	233	0	0	0	233	0	608048	586437	579508	696949	771	571	9226980	238	185	218	224	205
234	2	0	107	36	29	23	23	0	0	0	0	0	54	273	53	1	34	19	34	33	0	1	1	0	0	34	1	34	0	0	0	34	0	608155	586490	579542	697183	771	571	9281350	34	41	36	28	26
1683	30	0	684	187	179	155	179	0	0	0	0	0	339	1759	345	0	202	143	193	202	9	0	0	9	0	202	9	202	0	0	0	202	0	608839	586835	579744	698866	771	571	9685791	226	217	239	209	191
253	5	0	96	32	24	20	22	0	0	0	0	0	42	243	54	0	33	21	31	33	2	0	0	2	0	33	2	33	0	0	0	33	0	608935	586889	579777	699119	771	571	9740176	34	36	30	27	26
1729	46	0	720	192	191	176	175	0	0	0	0	0	327	1890	393	6	240	153	219	235	21	5	1	17	0	240	22	240	0	0	0	240	0	609655	587282	580017	700848	771	571	10144617	237	226	253	218	198
204	3	0	109	25	34	30	27	0	0	0	0	0	47	287	62	1	40	22	37	39	3	1	0	2	0	40	3	40	0	0	0	40	0	609764	587344	580057	701052	771	571	10198991	37	30	38	37	30
1723	37	0	740	197	185	178	214	0	0	0	0	0	364	1910	376	10	243	133	230	233	13	10	4	7	4	243	17	243	0	0	0	243	0	610504	587720	580300	702776	771	571	10603442	259	223	246	231	230
238	5	0	93	26	22	18	29	0	0	0	0	0	35	256	58	3	39	19	36	36	3	3	1	1	2	39	4	39	0	0	0	39	0	610597	587778	580339	703014	771	571	10657815	35	30	28	24	33

processed_m4400_ME21_HV0_test40_SRCoff_170713_173246_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
37760	1100	1439	13485	4327	4331	2981	2145	0	0	0	0	0	10223	26307	3262	114	3156	106	2771	3043	385	113	27	299	23	3156	412	3156	2061	131	1930	3025	131	13507	3268	3159	37916	2061	131	104950	10957	5120	5579	3870	2580
427	1	0	80	20	25	20	15	0	0	0	0	0	59	149	21	0	5	16	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	13587	3289	3164	38343	2061	131	253032	34	28	29	25	16
36146	1041	1338	12977	4266	4114	2855	2037	0	0	0	0	0	9868	25323	3109	101	3015	94	2682	2914	333	101	23	255	18	3015	356	3015	1913	112	1801	2903	112	26564	6398	6179	74489	3974	243	307360	10585	5050	5270	3685	2473
488	2	0	72	22	21	12	18	0	0	0	0	0	55	155	17	1	9	8	8	8	1	1	1	1	0	9	2	9	0	0	0	9	0	26636	6415	6188	74978	3974	243	455410	24	24	29	17	20
33835	1012	1312	12079	3987	3821	2637	1906	0	0	0	0	0	9174	23698	2905	113	2829	76	2467	2716	362	113	32	281	25	2829	394	2829	1827	121	1706	2708	121	38716	9320	9017	108814	1705	364	509783	9939	4694	4937	3388	2288
466	5	0	64	18	21	13	13	0	0	0	0	0	48	118	16	0	5	11	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	38780	9336	9022	109280	1705	364	657833	23	18	26	22	14
34780	1011	1331	12526	4072	4058	2678	1978	0	0	0	0	0	9544	24356	2982	110	2902	80	2549	2792	353	110	22	265	21	2902	375	2902	1833	115	1718	2787	115	51306	12318	11924	144060	3538	479	712206	10140	4789	5196	3535	2329
467	5	0	67	25	19	9	16	0	0	0	0	0	50	144	17	1	8	9	7	7	1	1	1	1	0	8	2	8	0	0	0	8	0	51373	12335	11932	144527	3538	479	860256	18	26	24	17	18
37528	1093	1553	13419	4366	4345	2896	2086	0	0	0	0	0	10078	26218	3341	110	3254	87	2861	3145	393	109	27	311	14	3254	420	3254	2139	149	1990	3105	149	64792	15676	15186	182055	1581	628	914629	10903	5116	5625	3770	2498
453	7	0	84	25	23	19	17	0	0	0	0	0	64	156	20	0	4	16	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	64876	15696	15190	182508	1581	628	1062667	31	32	31	22	18
35650	1071	1415	12655	4125	4051	2774	1978	0	0	0	0	0	9606	24712	3049	103	2965	84	2610	2862	355	103	26	278	19	2965	381	2965	1946	132	1814	2833	132	77531	18745	18155	218158	3527	760	1117052	10320	4905	5192	3529	2381
460	4	0	74	21	25	12	19	0	0	0	0	0	59	137	15	0	6	9	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	77605	18760	18161	218618	3527	760	1265090	25	26	27	16	21
35189	1093	1360	12573	4128	3955	2749	2001	0	0	0	0	0	9504	24743	3069	103	2981	88	2590	2878	391	103	17	305	15	2981	408	2981	1913	130	1783	2851	130	90178	21829	21142	253807	1344	890	1319464	10248	4857	5095	3556	2385
454	6	0	62	14	22	15	13	0	0	0	0	0	47	117	15	0	4	11	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	90240	21844	21146	254261	1344	890	1467513	18	19	28	21	16
35239	1057	1444	12656	4061	4129	2731	2018	0	0	0	0	0	9534	24783	3122	120	3030	92	2645	2910	385	120	27	292	21	3030	412	3030	1970	137	1833	2893	137	102896	24966	24176	289500	3314	1027	1521886	10303	4850	5280	3517	2415
435	7	0	67	16	23	13	16	0	0	0	0	0	44	141	23	0	6	17	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	102963	24989	24182	289935	3314	1027	1669936	26	19	29	18	17
37069	1045	1433	13272	4293	4171	2964	2137	0	0	0	0	0	10121	25896	3151	88	3063	88	2697	2975	366	88	20	298	17	3063	386	3063	2003	130	1873	2933	130	116235	28140	27245	327004	1221	1157	1724308	10797	5043	5351	3800	2579
444	8	0	82	16	25	23	21	0	0	0	0	0	67	161	15	0	7	8	7	7	0	0	0	0	0	7	0	7	0	0	0	7	0	116317	28155	27252	327448	1221	1157	1872359	31	21	31	25	26
35773	1080	1368	12650	4053	4074	2752	2030	0	0	0	0	0	9566	24718	3084	119	2997	87	2634	2878	363	119	31	275	31	2997	394	2997	1918	107	1811	2890	107	128968	31239	30249	363221	3139	1264	1926731	10260	4826	5294	3560	2420
