processed_m4418_ME21_HV0_test40_SRCoff_170713_205612_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
46307	81	0	938061	229333	216677	175278	322091	0	0	0	0	0	935304	1168964	2757	4	226	2531	217	223	9	3	1	7	2	226	10	226	0	0	0	226	0	2337458	93215	86625	213172	251	70	968080	784	261368	285952	213961	336104
61573	2698	2381	174837	48527	43698	34419	51738	0	0	0	0	0	127714	310394	47123	1862	46504	619	44143	44646	2361	1858	631	1134	372	46504	2992	46504	2396	2296	100	44208	2296	2512561	140339	133129	274758	2647	2366	1022452	27034	55355	57283	43108	55117
46563	85	0	937215	229431	216967	173844	322415	0	0	0	0	0	934444	1167355	2771	8	221	2550	206	215	15	6	1	10	0	221	16	221	0	0	0	221	0	3450061	143111	133350	321336	2647	2366	1426905	767	261602	286018	212632	336435
58975	2678	2302	173158	47813	43142	34275	51432	0	0	0	0	0	128063	304526	45095	1864	44488	607	42166	42625	2322	1863	639	1098	365	44488	2961	44488	2311	2228	83	42260	2228	3623505	188207	177839	380326	862	498	1481278	26001	54683	56568	42847	54756
46436	81	0	937922	229304	216703	174494	322902	0	0	0	0	0	935268	1168377	2654	5	205	2449	200	200	5	5	2	2	2	205	7	205	0	0	0	205	0	4561706	190863	178044	426772	862	498	1885719	801	261283	285928	213089	336991
60891	2762	2364	174258	48200	43465	34483	51602	0	0	0	0	0	127850	308341	46408	1903	45808	600	43433	43910	2375	1898	630	1107	389	45808	3005	45808	2374	2288	86	43520	2288	4736250	237272	223852	487676	3236	2786	1940091	26727	55056	57084	43107	55029
46517	83	0	939438	230244	216205	175237	323103	0	0	0	0	0	936669	1170155	2769	7	240	2529	226	233	14	7	2	9	1	240	16	240	0	0	0	240	0	5675958	240041	224092	534205	3236	2786	2344544	852	262466	285976	213989	337200
57168	2581	2234	171457	47395	42362	33782	51243	0	0	0	0	0	127937	299032	43520	1747	42889	631	40640	41147	2249	1742	546	1053	342	42889	2795	42889	2241	2147	94	40742	2147	5847699	283561	266981	591388	1381	837	2398916	25019	53936	55519	42345	54650
46357	90	0	937581	229798	216081	174127	323066	0	0	0	0	0	934774	1167637	2807	11	251	2556	237	242	14	9	5	10	1	251	19	251	0	0	0	251	0	6785561	286369	267232	637757	1381	837	2803358	810	261992	285374	212862	337366
59817	2734	2263	173359	48007	43308	34251	51289	0	0	0	0	0	127609	305937	45750	1938	45102	648	42702	43167	2400	1935	635	1100	390	45102	3035	45102	2272	2200	72	42902	2200	6959195	332120	312334	697583	3653	3037	2857741	26009	54723	56709	42825	54673
46521	81	0	936860	229112	216279	174790	322027	0	0	0	0	0	934125	1166556	2735	12	229	2506	215	218	14	11	3	6	4	229	17	229	0	0	0	229	0	7896358	334856	312563	744120	3653	3037	3262194	787	261009	285312	213486	336057
58270	2669	2181	172415	47596	42939	34222	51186	0	0	0	0	0	127878	302716	44537	1892	43911	626	41590	42024	2321	1887	648	1082	383	43911	2969	43911	2187	2112	75	41799	2112	8069066	379394	356474	802405	1744	1053	3316577	25372	54230	56267	42705	54600
46723	78	0	939063	230049	216918	174151	323364	0	0	0	0	0	936271	1169218	2792	4	245	2547	234	241	11	4	2	9	1	245	13	245	0	0	0	245	0	9008398	382187	356720	849141	1744	1053	3721007	805	262171	286543	213366	337414
