processed_m4364_ME21_HV0_test40_SRCoff_170711_110650_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
57361	2579	2354	162537	45537	41228	32521	46099	0	0	0	0	0	119966	288604	42571	1591	42033	538	39838	40446	2195	1587	503	1111	331	42033	2698	42033	2360	2153	207	39880	2153	5860368	542696	525732	878152	182	1770	2466391	41242	51887	53930	40625	49232
15891	29	0	373892	93115	87826	71193	123963	0	0	0	0	0	372785	464909	1107	3	96	1011	92	94	4	2	1	3	1	96	5	96	0	0	0	96	0	6234497	543804	525828	894054	182	1770	2641420	352	105897	115881	86929	129458
58481	2621	2388	163555	45912	41507	32544	46455	0	0	0	0	0	120061	291864	43494	1641	42918	576	40671	41281	2247	1637	517	1127	337	42918	2764	42918	2399	2215	184	40703	2215	6398319	587298	568746	952547	2581	3985	2695804	42114	52381	54332	40604	49598
13341	34	0	317131	79532	74394	60215	104735	0	0	0	0	0	316147	394596	984	2	96	888	92	94	4	2	0	2	0	96	4	96	0	0	0	96	0	6715685	588282	568842	965898	2581	3985	2843843	315	90486	98236	73253	109462
21779	844	726	130955	34337	31878	25175	40952	0	0	0	0	0	116983	190552	13972	545	13605	367	12901	13060	704	545	186	345	102	13605	890	13605	728	670	58	12935	670	6846906	602255	582447	987687	3309	559	2898227	13385	39262	41769	31106	43115
15711	19	0	374967	93882	87704	71006	124479	0	0	0	0	0	373895	466296	1072	2	99	973	95	97	4	2	0	2	0	99	4	99	0	0	0	99	0	7222125	603327	582546	1003413	3309	559	3073256	348	106626	115531	86613	130094
22295	833	755	131933	34318	32003	25689	41331	0	0	0	0	0	117626	192398	14307	515	13896	411	13201	13381	695	515	171	351	89	13896	866	13896	759	702	57	13194	702	7354320	617636	596442	1025723	4068	1261	3127628	13839	39156	41981	31730	43519
13460	28	0	316651	78748	74221	60295	105188	0	0	0	0	0	315787	393509	864	2	69	795	66	67	3	2	1	2	0	69	4	69	0	0	0	69	0	7671243	618500	596511	1039195	4068	1261	3275677	296	89479	97640	73438	110054
4936	7	0	116073	28831	27351	22119	38432	0	0	0	0	0	115733	144314	340	0	26	314	26	26	0	0	0	0	0	26	0	26	0	0	0	26	0	7787566	618841	596537	1044136	4068	1261	3330051	100	32781	35912	27071	40226
15772	23	0	374532	92745	88177	71593	124157	0	0	0	0	0	373455	465832	1077	1	80	997	77	79	3	1	0	2	0	80	3	80	0	0	0	80	0	8162344	619919	596617	1059917	4068	1261	3505081	374	105650	115982	87150	129810
